global_rank,type_rank,opportunity_id,outlet_id,opportunity_type,priority_score,priority_band,action_urgency,score,priority,evidence,recommended_action,revenue_30d,revenue_previous_30d,revenue_per_visit_30d,target_achievement_pct,revenue_index_vs_peer,visits_30d,productive_visits_30d,ev_target_category,ev_territory_category_rank,ev_territory_category_orders_90d,ev_current_category_count_90d,ev_revenue_previous_30d,ev_revenue_30d,ev_revenue_growth_30d,ev_revenue_gap_vs_previous_30d,ev_orders_previous_30d,ev_orders_30d,ev_revenue_index_vs_peer,ev_days_since_last_order,ev_stockout_events_90d,ev_stockout_rate_90d,ev_avg_closing_stock_90d
1528,518,OPP-000363,580,Revenue Recovery,36.11,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 6746.05, ""revenue_30d"": 2559.2, ""revenue_growth_30d"": -0.6206, ""revenue_gap_vs_previous_30d"": 4186.85, ""orders_previous_30d"": 4, ""orders_30d"": 2, ""revenue_index_vs_peer"": 1.793}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",2559.2,6746.05,639.8,14.930780616355598,1.792910186352809,4.0,3.0,,,,,6746.05,2559.2,-0.6206,4186.85,4.0,2.0,1.793,,,,
1529,327,OPP-001199,1811,Inactive Outlet,36.07,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 2616.84, ""revenue_30d"": 0.0, ""orders_previous_30d"": 2, ""orders_30d"": 0, ""days_since_last_order"": 45}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,2616.84,0.0,0.0,0.0,3.0,2.0,,,,,2616.84,0.0,,,2.0,0.0,,45.0,,,
1530,519,OPP-001338,2013,Revenue Recovery,35.99,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 8535.07, ""revenue_30d"": 4183.18, ""revenue_growth_30d"": -0.5099, ""revenue_gap_vs_previous_30d"": 4351.89, ""orders_previous_30d"": 4, ""orders_30d"": 1, ""revenue_index_vs_peer"": 2.868}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",4183.18,8535.07,0.0,24.437859936135983,2.8680401768880057,0.0,0.0,,,,,8535.07,4183.18,-0.5099,4351.89,4.0,1.0,2.868,,,,
1531,520,OPP-001809,2639,Revenue Recovery,35.97,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 10361.69, ""revenue_30d"": 5190.97, ""revenue_growth_30d"": -0.499, ""revenue_gap_vs_previous_30d"": 5170.72, ""orders_previous_30d"": 2, ""orders_30d"": 1, ""revenue_index_vs_peer"": 1.073}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",5190.97,10361.69,0.0,12.573912432645852,1.0734903631400443,0.0,0.0,,,,,10361.69,5190.97,-0.499,5170.72,2.0,1.0,1.073,,,,
1532,575,OPP-000033,52,Cross-Sell,35.93,P3,Monitor,73.0,MEDIUM,"{""target_category"": ""Personal Care"", ""territory_category_rank"": 4, ""territory_category_orders_90d"": 787, ""current_category_count_90d"": 3}","Introduce Personal Care during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",0.0,0.0,0.0,0.0,0.0,2.0,2.0,Personal Care,4.0,787.0,3.0,,,,,,,,,,,
1533,576,OPP-000553,872,Cross-Sell,35.93,P3,Monitor,73.0,MEDIUM,"{""target_category"": ""Personal Care"", ""territory_category_rank"": 4, ""territory_category_orders_90d"": 787, ""current_category_count_90d"": 3}","Introduce Personal Care during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",587.25,0.0,293.625,2.8686824870414687,0.4066743765711239,2.0,2.0,Personal Care,4.0,787.0,3.0,,,,,,,,,,,
1534,577,OPP-000753,1168,Cross-Sell,35.93,P3,Monitor,73.0,MEDIUM,"{""target_category"": ""Personal Care"", ""territory_category_rank"": 4, ""territory_category_orders_90d"": 787, ""current_category_count_90d"": 3}","Introduce Personal Care during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",2467.37,0.0,2467.37,12.337750655797873,1.32897231498438,1.0,0.0,Personal Care,4.0,787.0,3.0,,,,,,,,,,,
1535,578,OPP-001004,1546,Cross-Sell,35.93,P3,Monitor,73.0,MEDIUM,"{""target_category"": ""Personal Care"", ""territory_category_rank"": 4, ""territory_category_orders_90d"": 787, ""current_category_count_90d"": 3}","Introduce Personal Care during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",2196.13,1020.49,0.0,11.367832697769686,1.1828773025961437,0.0,0.0,Personal Care,4.0,787.0,3.0,,,,,,,,,,,
1536,579,OPP-001632,2414,Cross-Sell,35.93,P3,Monitor,73.0,MEDIUM,"{""target_category"": ""Personal Care"", ""territory_category_rank"": 4, ""territory_category_orders_90d"": 787, ""current_category_count_90d"": 3}","Introduce Personal Care during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",0.0,2625.25,0.0,4.831333521486447,0.0,1.0,1.0,Personal Care,4.0,787.0,3.0,,,,,,,,,,,
1537,580,OPP-001718,2538,Cross-Sell,35.93,P3,Monitor,73.0,MEDIUM,"{""target_category"": ""Personal Care"", ""territory_category_rank"": 4, ""territory_category_orders_90d"": 787, ""current_category_count_90d"": 3}","Introduce Personal Care during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",1645.96,0.0,822.98,7.65039005852737,1.1398378150038435,2.0,1.0,Personal Care,4.0,787.0,3.0,,,,,,,,,,,
1538,521,OPP-001303,1958,Revenue Recovery,35.85,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 7036.35, ""revenue_30d"": 2787.01, ""revenue_growth_30d"": -0.6039, ""revenue_gap_vs_previous_30d"": 4249.34, ""orders_previous_30d"": 4, ""orders_30d"": 2, ""revenue_index_vs_peer"": 1.93}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",2787.01,7036.35,0.0,16.1707818750961,1.9300222294550669,0.0,0.0,,,,,7036.35,2787.01,-0.6039,4249.34,4.0,2.0,1.93,,,,
1539,328,OPP-001315,1979,Inactive Outlet,35.8,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 3953.66, ""revenue_30d"": 0.0, ""orders_previous_30d"": 2, ""orders_30d"": 0, ""days_since_last_order"": 32}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,3953.66,0.0,0.0,0.0,3.0,0.0,,,,,3953.66,0.0,,,2.0,0.0,,32.0,,,
1540,522,OPP-001951,2851,Revenue Recovery,35.67,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 11156.72, ""revenue_30d"": 5013.68, ""revenue_growth_30d"": -0.5506, ""revenue_gap_vs_previous_30d"": 6143.05, ""orders_previous_30d"": 2, ""orders_30d"": 2, ""revenue_index_vs_peer"": 1.02}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",5013.675,11156.72,5013.675,12.66650177756848,1.0203742089501209,1.0,1.0,,,,,11156.72,5013.68,-0.5506,6143.05,2.0,2.0,1.02,,,,
1541,523,OPP-000118,203,Revenue Recovery,35.57,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 18547.27, ""revenue_30d"": 10673.54, ""revenue_growth_30d"": -0.4245, ""revenue_gap_vs_previous_30d"": 7873.73, ""orders_previous_30d"": 3, ""orders_30d"": 3, ""revenue_index_vs_peer"": 2.327}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",10673.54,18547.27,10673.54,24.705661506739958,2.3269235171327507,1.0,0.0,,,,,18547.27,10673.54,-0.4245,7873.73,3.0,3.0,2.327,,,,
1542,524,OPP-001856,2724,Revenue Recovery,35.47,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 5854.25, ""revenue_30d"": 2227.71, ""revenue_growth_30d"": -0.6195, ""revenue_gap_vs_previous_30d"": 3626.54, ""orders_previous_30d"": 3, ""orders_30d"": 1, ""revenue_index_vs_peer"": 1.652}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",2227.71,5854.25,2227.71,12.669897114777593,1.6524199829395838,1.0,1.0,,,,,5854.25,2227.71,-0.6195,3626.54,3.0,1.0,1.652,,,,
1543,329,OPP-001326,1996,Inactive Outlet,35.42,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 1582.92, ""revenue_30d"": 0.0, ""orders_previous_30d"": 2, ""orders_30d"": 0, ""days_since_last_order"": 56}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,1582.92,0.0,0.0,0.0,1.0,1.0,,,,,1582.92,0.0,,,2.0,0.0,,56.0,,,
1544,330,OPP-000123,211,Inactive Outlet,35.36,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 2184.15, ""revenue_30d"": 0.0, ""orders_previous_30d"": 1, ""orders_30d"": 0, ""days_since_last_order"": 55}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,2184.15,0.0,0.0,0.0,4.0,4.0,,,,,2184.15,0.0,,,1.0,0.0,,55.0,,,
1545,525,OPP-000421,662,Revenue Recovery,35.26,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 11764.02, ""revenue_30d"": 6135.18, ""revenue_growth_30d"": -0.4785, ""revenue_gap_vs_previous_30d"": 5628.84, ""orders_previous_30d"": 3, ""orders_30d"": 2, ""revenue_index_vs_peer"": 1.085}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",6135.18,11764.02,3067.59,17.193551108187844,1.0846650366229451,2.0,0.0,,,,,11764.02,6135.18,-0.4785,5628.84,3.0,2.0,1.085,,,,
1546,526,OPP-000821,1260,Revenue Recovery,35.26,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 2797.06, ""revenue_30d"": 896.07, ""revenue_growth_30d"": -0.6796, ""revenue_gap_vs_previous_30d"": 1900.99, ""orders_previous_30d"": 2, ""orders_30d"": 1, ""revenue_index_vs_peer"": 0.708}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",896.07,2797.06,448.035,5.369337843384576,0.707583821601731,2.0,0.0,,,,,2797.06,896.07,-0.6796,1900.99,2.0,1.0,0.708,,,,
1547,331,OPP-000170,268,Inactive Outlet,35.22,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 4012.3, ""revenue_30d"": 0.0, ""orders_previous_30d"": 2, ""orders_30d"": 0, ""days_since_last_order"": 31}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,4012.3,0.0,0.0,0.0,2.0,1.0,,,,,4012.3,0.0,,,2.0,0.0,,31.0,,,
1548,527,OPP-001600,2374,Revenue Recovery,35.18,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 12471.78, ""revenue_30d"": 7832.98, ""revenue_growth_30d"": -0.3719, ""revenue_gap_vs_previous_30d"": 4638.8, ""orders_previous_30d"": 3, ""orders_30d"": 3, ""revenue_index_vs_peer"": 0.514}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",7832.98,12471.78,1305.496666666667,11.7740819522088,0.5141005547285821,6.0,2.0,,,,,12471.78,7832.98,-0.3719,4638.8,3.0,3.0,0.514,,,,
1549,528,OPP-002039,2971,Revenue Recovery,35.16,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 10442.75, ""revenue_30d"": 5666.13, ""revenue_growth_30d"": -0.4574, ""revenue_gap_vs_previous_30d"": 4776.62, ""orders_previous_30d"": 3, ""orders_30d"": 1, ""revenue_index_vs_peer"": 1.153}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",5666.13,10442.75,5666.13,17.354107555019773,1.1531606888277657,1.0,1.0,,,,,10442.75,5666.13,-0.4574,4776.62,3.0,1.0,1.153,,,,
1550,581,OPP-000590,919,Cross-Sell,34.91,P3,Monitor,87.0,HIGH,"{""target_category"": ""Beverages"", ""territory_category_rank"": 2, ""territory_category_orders_90d"": 398, ""current_category_count_90d"": 3}","Introduce Beverages during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",1378.43,0.0,1378.43,7.019197474284551,1.378954002520958,1.0,0.0,Beverages,2.0,398.0,3.0,,,,,,,,,,,
1551,582,OPP-000866,1335,Cross-Sell,34.91,P3,Monitor,87.0,HIGH,"{""target_category"": ""Beverages"", ""territory_category_rank"": 2, ""territory_category_orders_90d"": 398, ""current_category_count_90d"": 3}","Introduce Beverages during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",781.58,1051.48,390.79,7.158224675254464,0.7818771133030552,2.0,2.0,Beverages,2.0,398.0,3.0,,,,,,,,,,,
1552,583,OPP-000922,1423,Cross-Sell,34.91,P3,Monitor,87.0,HIGH,"{""target_category"": ""Beverages"", ""territory_category_rank"": 2, ""territory_category_orders_90d"": 398, ""current_category_count_90d"": 3}","Introduce Beverages during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",0.0,199.26,0.0,0.0,0.0,3.0,2.0,Beverages,2.0,398.0,3.0,,,,,,,,,,,
1553,584,OPP-001107,1696,Cross-Sell,34.91,P3,Monitor,87.0,HIGH,"{""target_category"": ""Beverages"", ""territory_category_rank"": 2, ""territory_category_orders_90d"": 398, ""current_category_count_90d"": 3}","Introduce Beverages during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",805.63,2419.15,805.63,4.102767023862997,0.8059362557771953,1.0,0.0,Beverages,2.0,398.0,3.0,,,,,,,,,,,
1554,585,OPP-001525,2269,Cross-Sell,34.91,P3,Monitor,87.0,HIGH,"{""target_category"": ""Beverages"", ""territory_category_rank"": 2, ""territory_category_orders_90d"": 398, ""current_category_count_90d"": 3}","Introduce Beverages during the next outlet visit and assess fit, expected demand, and an initial reorder quantity.",0.0,2638.54,0.0,6.279815756870663,0.0,3.0,2.0,Beverages,2.0,398.0,3.0,,,,,,,,,,,
1555,529,OPP-001937,2836,Revenue Recovery,34.91,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 2698.13, ""revenue_30d"": 765.54, ""revenue_growth_30d"": -0.7163, ""revenue_gap_vs_previous_30d"": 1932.59, ""orders_previous_30d"": 1, ""orders_30d"": 1, ""revenue_index_vs_peer"": 0.536}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",765.54,2698.13,765.54,3.917150080667073,0.5363177805800756,1.0,1.0,,,,,2698.13,765.54,-0.7163,1932.59,1.0,1.0,0.536,,,,
1556,530,OPP-001574,2338,Revenue Recovery,34.71,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 5225.86, ""revenue_30d"": 2983.44, ""revenue_growth_30d"": -0.4291, ""revenue_gap_vs_previous_30d"": 2242.42, ""orders_previous_30d"": 3, ""orders_30d"": 1, ""revenue_index_vs_peer"": 0.507}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",2983.44,5225.860000000001,2983.44,7.3859371503152,0.5069092947982772,1.0,1.0,,,,,5225.86,2983.44,-0.4291,2242.42,3.0,1.0,0.507,,,,
1557,332,OPP-001931,2825,Inactive Outlet,34.65,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 2187.73, ""revenue_30d"": 0.0, ""orders_previous_30d"": 1, ""orders_30d"": 0, ""days_since_last_order"": 54}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,2187.73,0.0,0.0,0.0,2.0,0.0,,,,,2187.73,0.0,,,1.0,0.0,,54.0,,,
1558,531,OPP-001742,2562,Revenue Recovery,34.54,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 8119.75, ""revenue_30d"": 3621.53, ""revenue_growth_30d"": -0.554, ""revenue_gap_vs_previous_30d"": 4498.22, ""orders_previous_30d"": 3, ""orders_30d"": 3, ""revenue_index_vs_peer"": 0.79}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",3621.53,8119.75,3621.53,8.629026647185695,0.7895246867488921,1.0,1.0,,,,,8119.75,3621.53,-0.554,4498.22,3.0,3.0,0.79,,,,
1559,333,OPP-001077,1648,Inactive Outlet,34.51,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 1947.78, ""revenue_30d"": 0.0, ""orders_previous_30d"": 1, ""orders_30d"": 0, ""days_since_last_order"": 57}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,1947.78,0.0,0.0,0.0,5.0,2.0,,,,,1947.78,0.0,,,1.0,0.0,,57.0,,,
1560,334,OPP-000376,599,Inactive Outlet,34.36,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 3580.93, ""revenue_30d"": 0.0, ""orders_previous_30d"": 1, ""orders_30d"": 0, ""days_since_last_order"": 39}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,3580.93,0.0,0.0,0.0,2.0,1.0,,,,,3580.93,0.0,,,1.0,0.0,,39.0,,,
1561,335,OPP-000048,75,Inactive Outlet,34.21,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 1841.06, ""revenue_30d"": 0.0, ""orders_previous_30d"": 1, ""orders_30d"": 0, ""days_since_last_order"": 58}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,1841.06,0.0,0.0,0.0,2.0,1.0,,,,,1841.06,0.0,,,1.0,0.0,,58.0,,,
1562,532,OPP-001546,2299,Revenue Recovery,34.14,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 3225.74, ""revenue_30d"": 938.85, ""revenue_growth_30d"": -0.709, ""revenue_gap_vs_previous_30d"": 2286.89, ""orders_previous_30d"": 2, ""orders_30d"": 1, ""revenue_index_vs_peer"": 0.881}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",938.85,3225.74,469.425,4.335158023055274,0.8809454552278719,2.0,0.0,,,,,3225.74,938.85,-0.709,2286.89,2.0,1.0,0.881,,,,
1563,336,OPP-000908,1408,Inactive Outlet,34.06,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 2334.86, ""revenue_30d"": 0.0, ""orders_previous_30d"": 2, ""orders_30d"": 0, ""days_since_last_order"": 45}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,2334.86,0.0,0.0,0.0,2.0,0.0,,,,,2334.86,0.0,,,2.0,0.0,,45.0,,,
1564,337,OPP-000141,238,Inactive Outlet,34.04,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 3213.41, ""revenue_30d"": 0.0, ""orders_previous_30d"": 1, ""orders_30d"": 0, ""days_since_last_order"": 43}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,3213.41,0.0,0.0,0.0,2.0,0.0,,,,,3213.41,0.0,,,1.0,0.0,,43.0,,,
1565,338,OPP-000920,1418,Inactive Outlet,33.95,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 3413.23, ""revenue_30d"": 0.0, ""orders_previous_30d"": 2, ""orders_30d"": 0, ""days_since_last_order"": 34}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,3413.23,0.0,0.0,0.0,3.0,1.0,,,,,3413.23,0.0,,,2.0,0.0,,34.0,,,
1566,533,OPP-000060,104,Revenue Recovery,33.9,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 5015.98, ""revenue_30d"": 1735.58, ""revenue_growth_30d"": -0.654, ""revenue_gap_vs_previous_30d"": 3280.4, ""orders_previous_30d"": 2, ""orders_30d"": 1, ""revenue_index_vs_peer"": 1.216}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",1735.58,5015.98,1735.58,8.406988983501165,1.2159030404932043,1.0,0.0,,,,,5015.98,1735.58,-0.654,3280.4,2.0,1.0,1.216,,,,
1567,339,OPP-001736,2558,Inactive Outlet,33.84,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 4232.43, ""revenue_30d"": 0.0, ""orders_previous_30d"": 1, ""orders_30d"": 0, ""days_since_last_order"": 34}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,4232.43,0.0,0.0,0.0,1.0,0.0,,,,,4232.43,0.0,,,1.0,0.0,,34.0,,,
1568,534,OPP-001046,1597,Revenue Recovery,33.82,P3,Monitor,60.0,MEDIUM,"{""revenue_previous_30d"": 4569.78, ""revenue_30d"": 2075.0, ""revenue_growth_30d"": -0.5459, ""revenue_gap_vs_previous_30d"": 2494.78, ""orders_previous_30d"": 1, ""orders_30d"": 1, ""revenue_index_vs_peer"": 0.452}","Review the outlet's recent order decline, identify the lost SKU/category demand, and schedule a recovery visit with a targeted reorder proposal.",2075.0,4569.78,0.0,6.050192396118197,0.4523678459115212,0.0,0.0,,,,,4569.78,2075.0,-0.5459,2494.78,1.0,1.0,0.452,,,,
1569,340,OPP-000494,781,Inactive Outlet,33.81,P3,Monitor,70.0,MEDIUM,"{""revenue_previous_30d"": 4505.31, ""revenue_30d"": 0.0, ""orders_previous_30d"": 1, ""orders_30d"": 0, ""days_since_last_order"": 32}","Prioritize a win-back visit, diagnose the reason for inactivity, and attempt a targeted reorder based on the outlet's prior mix.",0.0,4505.31,0.0,0.0,0.0,3.0,0.0,,,,,4505.31,0.0,,,1.0,0.0,,32.0,,,
